category,main_name,main_image,product_name,brewing_quantity,brewing_time,brewing_tem,sizes_img,sizes_unit,sizes_price,images,description,ingredients_detail,main_price
Shop all Tea,China Jasmine Loose Leaf Gift Cube,https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw6276c43b/images/UXProject/new-tea-images/T115AE004_china-jasmine_r1.jpg?sw=262&sh=262&sm=fit,China Jasmine Loose Leaf Gift Cube,1 tsp per cup,2-3 mins,80°C (176°F),"['https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw093ff31f/images/products/T115AE004_china_jasmine_sha1.png?sw=55&sh=55&sm=fit', 'https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dwa5063e7e/images/products/T115AG006_china-jasmine_sha1.png?sw=100&sh=100&sm=fit', 'https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw0efa9e7b/images/products/T115AI007_china-jasmine_sha1.png?sw=100&sh=100&sm=fit']","['Cube 100g-3.5oz', 'Foil 250g-8.8oz', 'Tin 250g-8.8oz']","['A$16.00', 'A$36.00', 'A$38.00']","['https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw093ff31f/images/products/T115AE004_china_jasmine_sha1.png?sw=100&sh=100&sm=fit', 'https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw6276c43b/images/UXProject/new-tea-images/T115AE004_china-jasmine_r1.jpg?sw=100&sh=100&sm=fit']","A blend of green tea and jasmine produces a light yellow infusion with a delicate jasmine scent. A very popular jasmine green tea, great for everyday drinking or as an accompaniment to Asian food.Enjoy with: Perfect on its own.Store in a cool, dry place.","Green tea, jasmine (10%)",
Shop all Tea,Chinese Sencha Loose Leaf Gift Cube,https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw142af7af/images/UXProject/new-tea-images/T110AE002_chinese-sencha_r1.jpg?sw=262&sh=262&sm=fit,Chinese Sencha Loose Leaf Gift Cube,1 tsp per cup,1-3 mins,80°C (176°F),['https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dwae14a617/images/products/Packaging/T110AE002_chinese-sencha_Sha1.png?sw=55&sh=55&sm=fit'],['Cube 100g-3.5oz'],['A$12.00'],"['https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dwae14a617/images/products/Packaging/T110AE002_chinese-sencha_Sha1.png?sw=100&sh=100&sm=fit', 'https://www.t2tea.com/dw/image/v2/AASF_PRD/on/demandware.static/-/Sites-masterCatalog_t2/default/dw142af7af/images/UXProject/new-tea-images/T110AE002_chinese-sencha_r1.jpg?sw=100&sh=100&sm=fit']","These beautiful emerald green leaves produce a delicate aroma and a sweet, smooth, grassy flavour. No green-eyed monster here, this brew's a classic green tea to be enjoyed daily.Enjoy with: Perfect on its own.Store in a cool, dry place.",Green tea,
